,PC1,PC2,PC3,PC4
"(('chr5', 52780000, 52790000), ('chr5', 77960000, 77970000))",0.03680082033139972,0.007556305533430213,0.02648235201613333,-0.012972778108126375
"(('chr5', 52780000, 52790000), ('chr5', 123035000, 123055000))",0.05297491660263436,0.003210387474120395,0.014364973615355981,0.023092839156515266
"(('chr5', 52780000, 52790000), ('chr5', 123080000, 123110000))",0.042212624058110916,0.03814370361010429,-0.01970825228578726,0.053096597821564076
"(('chr5', 52780000, 52790000), ('chr5', 135020000, 135045000))",0.009988422771232533,0.13588326908092677,0.03723061034492426,0.06271339788508254
"(('chr5', 52780000, 52790000), ('chr5', 146310000, 146365000))",0.0017536587565588654,0.00644753206042864,-0.018488435137910098,-0.0052627784136478565
"(('chr5', 52780000, 52790000), ('chr5', 154455000, 154505000))",0.033307766443906685,0.010043374806841022,0.01742216374984593,-0.03674293209128939
"(('chr5', 52780000, 52790000), ('chr5', 173220000, 173260000))",0.014322943907862234,-0.02600995775019701,0.12449022008902966,0.02694241291555161
"(('chr5', 52780000, 52790000), ('chr5', 173320000, 173330000))",0.06761105590319304,-0.008939296378651512,-0.04977256222352377,-0.03533181593826385
"(('chr5', 55150000, 55190000), ('chr5', 77620000, 77660000))",0.03875480712663336,-0.0006705521281414235,-0.00302233122229914,0.001787865951332236
"(('chr5', 55150000, 55190000), ('chr5', 123080000, 123110000))",0.015032502673555622,-0.014286959134792354,0.029579488156586512,-0.004762694415715557
"(('chr5', 55150000, 55190000), ('chr5', 135020000, 135045000))",0.026402893641460302,-0.002746489862248754,0.0029063842285335364,-0.00927994823260716
"(('chr5', 55150000, 55190000), ('chr5', 146310000, 146365000))",0.022524350526938918,-0.01652913724083883,-0.023269828317190877,0.01316206618720956
"(('chr5', 55150000, 55190000), ('chr5', 154455000, 154505000))",0.021090633550555616,-0.01636336823184912,0.0326226554853828,0.004880830862801778
"(('chr5', 55150000, 55190000), ('chr5', 174700000, 174750000))",0.05884674453953704,-0.026288408691359576,0.02998688356341227,-0.008874951134074452
"(('chr5', 55220000, 55230000), ('chr5', 73220000, 73240000))",0.007422554434992013,0.002103623523868497,-0.011679372827956896,0.013575505208564551
"(('chr5', 55220000, 55230000), ('chr5', 73430000, 73460000))",0.01743573927324323,-0.007538279908984861,0.012236955039464283,-0.00523576167918043
"(('chr5', 55220000, 55230000), ('chr5', 77620000, 77660000))",0.014994847026530358,0.0018301035673063141,0.0038380485676307026,-0.00870501258977879
"(('chr5', 55220000, 55230000), ('chr5', 77960000, 77970000))",0.027740573935022255,-0.008798981926977225,-0.023169161649867074,0.0017922709591242391
"(('chr5', 55220000, 55230000), ('chr5', 135020000, 135045000))",0.02103199750638342,-0.008919970586037346,0.009966924522808123,-0.0028338195249248536
"(('chr5', 55220000, 55230000), ('chr5', 146310000, 146365000))",0.03318997524072588,-0.018880864335460684,-0.012700175060534342,-0.004043188151135607
"(('chr5', 55220000, 55230000), ('chr5', 154455000, 154505000))",0.02834875586819688,-0.008693930079316231,-0.0369980420102923,0.005943420009875752
"(('chr5', 55220000, 55230000), ('chr5', 159060000, 159110000))",0.027941713197731314,-0.012466423946894876,-0.015763713484039137,0.04182105353936379
"(('chr5', 55220000, 55230000), ('chr5', 171280000, 171340000))",0.07214475815809665,-0.008314779982146208,-0.053877908302676136,-0.004823807077008923
"(('chr5', 55220000, 55230000), ('chr5', 173220000, 173260000))",0.01683667138055642,-0.011167186131265293,0.02903818986258074,0.007041021616156222
"(('chr5', 55220000, 55230000), ('chr5', 173320000, 173330000))",0.033590995867081246,0.020710510107473396,-0.0204040852033701,-0.05527395734357091
"(('chr5', 55220000, 55230000), ('chr5', 174700000, 174750000))",0.03752503599180467,0.0020527740294005404,-0.03452297608533317,0.04427898408081288
"(('chr5', 73220000, 73240000), ('chr5', 77620000, 77660000))",0.013642943619411006,0.007837752118711787,0.011150567333767847,-0.012328455445425478
"(('chr5', 73220000, 73240000), ('chr5', 123080000, 123110000))",0.012612776082727727,0.008208469935301874,-0.024130779183145,-0.03352301882882446
"(('chr5', 73220000, 73240000), ('chr5', 135020000, 135045000))",0.010020500202214103,0.018182212191472643,-0.006477215997016345,-0.033472182207716895
"(('chr5', 73220000, 73240000), ('chr5', 146310000, 146365000))",0.016023596108580798,0.0092229301057381,0.023806194273168196,-0.0047499215079317815
"(('chr5', 73220000, 73240000), ('chr5', 154455000, 154505000))",0.01581728113067427,-0.00807682683116521,0.026104637156792333,-0.007603883967238453
"(('chr5', 73220000, 73240000), ('chr5', 159060000, 159110000))",0.016413850670700447,0.012491576039484587,0.0017919727962999496,0.005980836948540199
"(('chr5', 73220000, 73240000), ('chr5', 171280000, 171340000))",0.012721779489909855,-5.4087414826453704e-05,0.01167801248211963,-0.009078890880297624
"(('chr5', 73220000, 73240000), ('chr5', 173220000, 173260000))",0.012780830981782162,-0.0019102199128143934,0.022158999595376348,-0.01727578238632057
"(('chr5', 73220000, 73240000), ('chr5', 174700000, 174750000))",0.01399872532095572,0.011194843118653684,-0.007687687056882436,-0.021182215410233685
"(('chr5', 73290000, 73310000), ('chr5', 77620000, 77660000))",0.009923466598615927,0.01143130414916429,-0.0013873506268786873,-0.021696812994351337
"(('chr5', 73290000, 73310000), ('chr5', 123035000, 123055000))",0.020140787554812713,-0.0022210719948578864,0.01568685725885549,0.00710310397822541
"(('chr5', 73290000, 73310000), ('chr5', 135020000, 135045000))",0.005219625723183636,0.001488184997292426,0.007951218325847519,-0.018514630901614152
"(('chr5', 73290000, 73310000), ('chr5', 154455000, 154505000))",0.012117092231773069,-1.3776573191041e-05,0.0017653277421789393,-0.01542532137521222
"(('chr5', 73290000, 73310000), ('chr5', 171280000, 171340000))",0.016186814269629868,0.007233337005449541,0.012283124094818075,-0.017337772928540753
"(('chr5', 73290000, 73310000), ('chr5', 173220000, 173260000))",0.015314307028100924,0.016634753902821917,0.02053247233355344,-0.006330406296901466
"(('chr5', 73290000, 73310000), ('chr5', 173320000, 173330000))",0.015202432358809262,0.009770486221751728,-0.0007606553749527361,-0.027842036360736736
"(('chr5', 73430000, 73460000), ('chr5', 77620000, 77660000))",0.009510052353442232,0.012104249938052961,0.010815487994299615,-0.012198318556138586
"(('chr5', 73430000, 73460000), ('chr5', 77960000, 77970000))",0.008245622768362581,0.01124208060822737,-0.0004138334382065313,-0.02763078565140786
"(('chr5', 73430000, 73460000), ('chr5', 123035000, 123055000))",0.005066595105799928,0.004615294948422182,0.0034211107635263643,-0.00038214393777445275
"(('chr5', 73430000, 73460000), ('chr5', 123080000, 123110000))",0.014204827825820856,-0.001490739147957814,0.03186533833827554,-0.0114263955303396
"(('chr5', 73430000, 73460000), ('chr5', 135020000, 135045000))",0.005888398359954627,0.01052747666140381,0.011245352947401867,-0.024771823911022582
"(('chr5', 73430000, 73460000), ('chr5', 146310000, 146365000))",0.04895597320381571,-0.0030597174953593876,-0.008968601947745566,-0.012668255007763397
"(('chr5', 73430000, 73460000), ('chr5', 154455000, 154505000))",0.02197056160953447,0.004942794727591434,0.007600226552502675,0.008716345657630256
"(('chr5', 73430000, 73460000), ('chr5', 159060000, 159110000))",0.01232854984601287,0.002767981207088649,0.02400977973886064,-0.001833398410468562
"(('chr5', 73430000, 73460000), ('chr5', 171280000, 171340000))",0.01851234565924933,0.0011359698241206308,0.020191151811159033,-0.01608591407665496
"(('chr5', 73430000, 73460000), ('chr5', 173220000, 173260000))",0.01904747573982001,0.008732976484798228,-0.0056438780012255,-0.025745897267529606
"(('chr5', 73430000, 73460000), ('chr5', 173320000, 173330000))",0.013750803655362829,0.022329947230711984,-0.0033292928097984217,0.004416564954108224
"(('chr5', 73430000, 73460000), ('chr5', 174700000, 174750000))",0.010136809202848603,0.01488118707083903,0.010158908334328242,-0.014477026056105603
"(('chr5', 77620000, 77660000), ('chr5', 123035000, 123055000))",0.020228794153776767,0.026392569238697237,-0.00500753157273117,0.008745969749650159
"(('chr5', 77620000, 77660000), ('chr5', 123080000, 123110000))",0.009912216967395584,0.008391852355566738,0.013951467028898467,-0.001913778075325895
"(('chr5', 77620000, 77660000), ('chr5', 135020000, 135045000))",0.02170932625468893,0.009981183842908461,-0.003237975591630039,0.001034870966785531
"(('chr5', 77620000, 77660000), ('chr5', 146310000, 146365000))",0.02390142226203112,0.0007883140526201184,0.01981987560538803,-0.00014578976955244492
"(('chr5', 77620000, 77660000), ('chr5', 154455000, 154505000))",0.027161081511286714,0.002345468099403875,0.012277081671820905,-0.009347778903666447
"(('chr5', 77620000, 77660000), ('chr5', 159060000, 159110000))",0.005182839758901992,-0.0011852288395199618,-0.006615825489073114,0.0029404574960406973
"(('chr5', 77620000, 77660000), ('chr5', 171280000, 171340000))",0.022380332984925682,0.006917466619656562,0.015735130141611237,-0.0037999626525930326
"(('chr5', 77620000, 77660000), ('chr5', 173220000, 173260000))",0.02775256113245173,0.008615651924739365,0.014017636426340217,-0.012088030321993931
"(('chr5', 77620000, 77660000), ('chr5', 173320000, 173330000))",0.025010613295350825,0.016223311260064887,0.012272171562542901,-0.009470512089420556
"(('chr5', 77620000, 77660000), ('chr5', 174700000, 174750000))",0.022374492486804808,0.0174576740728655,0.007163314458198241,-0.005653337615257253
"(('chr5', 77960000, 77970000), ('chr5', 123035000, 123055000))",0.010323439535917231,0.0006215175809974717,-0.004975376968691522,-0.002023318904639501
"(('chr5', 77960000, 77970000), ('chr5', 135020000, 135045000))",0.016475179050279107,-0.007676517732727326,0.009348666094885319,0.013156160241450398
"(('chr5', 77960000, 77970000), ('chr5', 146310000, 146365000))",0.02232511119611328,0.00105992842195766,0.003126069694602194,-0.01279598710810392
"(('chr5', 77960000, 77970000), ('chr5', 154455000, 154505000))",0.0121318550040029,-0.002291397855393624,0.0025837507834538974,0.013654044075216797
"(('chr5', 77960000, 77970000), ('chr5', 159060000, 159110000))",0.004854483659142962,-0.008118268718406185,0.01971221970713641,0.03625759585188274
"(('chr5', 77960000, 77970000), ('chr5', 171280000, 171340000))",0.009621837666815607,-0.0045966643115895505,0.019685586825853075,-0.018448178675859246
"(('chr5', 77960000, 77970000), ('chr5', 173220000, 173260000))",0.0206746981516733,0.006691017019878549,-0.017385452489897393,0.0025000084107721955
"(('chr5', 77960000, 77970000), ('chr5', 173320000, 173330000))",0.017686989674485093,-0.0055113727676827495,0.08430061009893412,-0.00344976914021843
"(('chr5', 77960000, 77970000), ('chr5', 174700000, 174750000))",0.012221299597385181,0.017068124765839413,0.0008082241596159223,-0.024561949528038106
"(('chr5', 123035000, 123055000), ('chr5', 135020000, 135045000))",0.03464924148567675,-0.00010176108759091921,-0.006562068753465884,-0.012359008667416209
"(('chr5', 123035000, 123055000), ('chr5', 146310000, 146365000))",0.02423686897462874,0.008811219398706025,-0.00824725539750002,-0.023375259896053827
"(('chr5', 123035000, 123055000), ('chr5', 154455000, 154505000))",0.018860179127785436,-0.008291224094760534,0.013394463893673379,-0.013291721804432421
"(('chr5', 123035000, 123055000), ('chr5', 173220000, 173260000))",0.019401472062207374,-0.01783466583194982,0.03722918055052465,-0.022347434834942392
"(('chr5', 123035000, 123055000), ('chr5', 173320000, 173330000))",0.005056782913784058,0.004537036500348944,-0.019925970124986925,0.05074993295114775
"(('chr5', 123035000, 123055000), ('chr5', 174700000, 174750000))",0.02163228967582951,-0.01686093214063116,0.04967185159139977,0.0027018386463562743
"(('chr5', 123080000, 123110000), ('chr5', 135020000, 135045000))",0.029266814679421972,0.0012802235030517012,0.0019773916365951666,-0.009936630592817903
"(('chr5', 123080000, 123110000), ('chr5', 146310000, 146365000))",0.011376878669697787,-0.006723429879655794,0.027114249881306108,-0.0007878464286645456
"(('chr5', 123080000, 123110000), ('chr5', 154455000, 154505000))",0.020271401493451302,0.00516761608314635,0.0032084589067377274,-0.0008383749995689149
"(('chr5', 123080000, 123110000), ('chr5', 159060000, 159110000))",0.023558968159516736,-2.3497357249608306e-05,-0.0180897201517097,0.003972453795190878
"(('chr5', 123080000, 123110000), ('chr5', 171280000, 171340000))",0.02792710622239428,0.010155441126167742,-0.005817074801875635,0.023421710702670333
"(('chr5', 123080000, 123110000), ('chr5', 173220000, 173260000))",0.024362909269375076,-0.010873856182627066,0.022838755563904575,0.009452324334168741
"(('chr5', 123080000, 123110000), ('chr5', 173320000, 173330000))",0.03703295226798767,0.006087583128197101,-0.03459674849802108,-0.007984056550297707
"(('chr5', 123080000, 123110000), ('chr5', 174700000, 174750000))",0.027385032544759158,0.00469549365756538,0.05400652982485067,0.0002068622254871408
"(('chr5', 123080000, 123110000), ('chr5', 181040000, 181090000))",0.023502795837238855,0.003278137945767815,0.05777397142555955,0.008188875785235753
"(('chr5', 135020000, 135045000), ('chr5', 146310000, 146365000))",0.022710225650949222,0.0022378768404121394,0.019438124521501746,-0.0029390416513257723
"(('chr5', 135020000, 135045000), ('chr5', 154455000, 154505000))",0.023111884095162086,-0.00013650972299691734,0.006364382561208136,-0.008137375734297762
"(('chr5', 135020000, 135045000), ('chr5', 159060000, 159110000))",0.012814351707391985,0.00310319792756828,0.028248079843539792,0.017764766787873424
"(('chr5', 135020000, 135045000), ('chr5', 171280000, 171340000))",0.013827058962951767,0.010458767980049265,-0.001010216861852563,-0.0052738401573011184
"(('chr5', 135020000, 135045000), ('chr5', 173220000, 173260000))",0.020696133339162707,0.0016710017426478005,0.0056474526303828074,-0.005040683931506924
"(('chr5', 135020000, 135045000), ('chr5', 173320000, 173330000))",0.006692651500281158,0.00028876739798483123,0.007582069069679479,0.0018616167473270025
"(('chr5', 135020000, 135045000), ('chr5', 174700000, 174750000))",0.01144928765923899,0.0014041589605850123,0.005096200852707273,-0.017518799733883126
"(('chr5', 135020000, 135045000), ('chr5', 181040000, 181090000))",0.03517648454372414,-0.013965862745587755,0.01974718691354909,0.0013684932470066384
"(('chr5', 146310000, 146365000), ('chr5', 154455000, 154505000))",0.02508656604378155,0.0024058981683327254,-0.001456178174646578,-0.013114435473307123
"(('chr5', 146310000, 146365000), ('chr5', 159060000, 159110000))",0.01481020773206102,0.00041535881414631883,0.02829573792174424,0.011205421779739802
"(('chr5', 146310000, 146365000), ('chr5', 171280000, 171340000))",0.029334132042555118,0.010282029508785638,0.009456320173542438,-0.007799243121822092
"(('chr5', 146310000, 146365000), ('chr5', 173220000, 173260000))",0.010665485267745245,0.008959448127468432,0.004578499243393806,0.008290491727099576
"(('chr5', 146310000, 146365000), ('chr5', 173320000, 173330000))",0.014282972731802158,0.014671169501208118,0.016643500041887405,-0.005095831603055864
"(('chr5', 146310000, 146365000), ('chr5', 174700000, 174750000))",0.019498024986057096,0.009888453147356892,-0.002449317478106766,-0.0033431169886113626
"(('chr5', 154455000, 154505000), ('chr5', 159060000, 159110000))",0.016115513853263243,0.006142050397322958,0.006129148175132073,-0.0017721936564221979
"(('chr5', 154455000, 154505000), ('chr5', 171280000, 171340000))",0.024242144798549713,0.00032621307759891514,0.00013331362665945263,-0.004661586130479378
"(('chr5', 154455000, 154505000), ('chr5', 173220000, 173260000))",0.018696854181108027,0.0037737955651166986,0.021421980492473326,-0.01833947854985106
"(('chr5', 154455000, 154505000), ('chr5', 173320000, 173330000))",0.010162965332619248,0.0039328902080555716,0.011456899888029136,0.0017861884466010723
"(('chr5', 154455000, 154505000), ('chr5', 174700000, 174750000))",0.02376948034765107,0.0013287494174811403,0.019713207523164022,-0.007398919008170688
"(('chr5', 159060000, 159110000), ('chr5', 171280000, 171340000))",0.014068896203260177,0.0011795995178965893,0.004227975499860985,-0.006033160014737903
"(('chr5', 159060000, 159110000), ('chr5', 173220000, 173260000))",0.019684150428388447,0.0028228739540531135,0.010720977138449118,-0.0007470921696302295
"(('chr5', 159060000, 159110000), ('chr5', 173320000, 173330000))",0.006591590260461535,0.014278540213021091,-0.0019722171733470004,0.011107159609397217
"(('chr5', 159060000, 159110000), ('chr5', 174700000, 174750000))",0.005719620779224612,0.0021578121852329503,0.010017618800953716,-0.007833704613869693
"(('chr5', 171280000, 171340000), ('chr5', 174700000, 174750000))",0.016034466838594948,0.015129002330500586,0.0064443077745708725,-0.010967830370763708
"(('chr6', 1360000, 1410000), ('chr6', 5990000, 6010000))",0.02183099694369393,-0.025124841295528885,0.0064830261210075705,0.03323885872802203
"(('chr6', 1360000, 1410000), ('chr6', 10370000, 10420000))",0.010977502225289657,-0.01087309956422437,-0.013939027349082957,0.003025834221209502
"(('chr6', 1360000, 1410000), ('chr6', 26230000, 26330000))",0.01887363860542018,-0.012216241629845123,0.007218527403621071,-0.013486961143033513
"(('chr6', 1360000, 1410000), ('chr6', 27860000, 27890000))",0.03588698543470302,-0.008926202239613447,-0.00631392568937733,-0.029252483407794138
"(('chr6', 1360000, 1410000), ('chr6', 50700000, 50730000))",0.04194670433770276,-0.015358549863664072,-0.024629062937153758,-0.02310335085593327
"(('chr6', 1360000, 1410000), ('chr6', 50820000, 50850000))",0.014600981990850864,-0.013874225719841834,0.01782747262068481,-0.018718467640815018
"(('chr6', 1360000, 1410000), ('chr6', 84730000, 84780000))",0.033735238163524285,-0.0020269887880560587,-0.007861978226997173,-0.00961302990210549
"(('chr6', 1360000, 1410000), ('chr6', 99570000, 99630000))",0.028908792276208694,0.00442969352637152,-0.008654605297656293,-0.009437918789023473
"(('chr6', 1360000, 1410000), ('chr6', 100430000, 100480000))",0.030748635504782375,0.0020907084206459796,0.01234567087170449,-0.007651755499969247
"(('chr6', 1360000, 1410000), ('chr6', 104920000, 104960000))",0.057824160804559085,-0.016508655463736255,0.00261366229695622,0.008632302546202914
"(('chr6', 1360000, 1410000), ('chr6', 105975000, 106000000))",0.011496772932979765,0.033790078585070174,0.018052798226081135,-0.007444566847849744
"(('chr6', 1360000, 1410000), ('chr6', 117250000, 117280000))",0.023257514092355717,-0.013004095888341097,0.017621531948628366,-0.012968223587609786
"(('chr6', 1360000, 1410000), ('chr6', 125730000, 125740000))",-0.01698034676312778,-0.011949117365792657,-0.02155445874592984,-0.012221311554939947
"(('chr6', 1360000, 1410000), ('chr6', 137460000, 137510000))",0.03754829758548725,-0.009708400441192429,0.02294301958105251,-0.006399847492936042
"(('chr6', 1360000, 1410000), ('chr6', 149910000, 149990000))",0.010489196791745675,0.0008873973584707078,-0.026051429110030423,-0.0036951853125385616
"(('chr6', 1590000, 1630000), ('chr6', 5990000, 6010000))",0.020008319367018582,-0.02414251906086611,-0.0014636950423677457,0.03224281981589291
"(('chr6', 1590000, 1630000), ('chr6', 10370000, 10420000))",0.006448937263907293,-0.002913318062945279,0.01081307778157376,-0.012268251156469423
"(('chr6', 1590000, 1630000), ('chr6', 26230000, 26330000))",0.014617686632363479,-0.00168115939261786,-0.012272908061852338,0.00573582389777966
"(('chr6', 1590000, 1630000), ('chr6', 27260000, 27300000))",0.01282596594157048,-0.009897226996356253,0.017453732570015968,-0.01194026660494964
"(('chr6', 1590000, 1630000), ('chr6', 27860000, 27890000))",0.029036293755915606,0.014707864816543747,0.01817469377012451,-0.006198626745879737
"(('chr6', 1590000, 1630000), ('chr6', 50700000, 50730000))",0.011794066669061989,-0.009746552821753861,0.01857551550782425,-0.009493767998219778
"(('chr6', 1590000, 1630000), ('chr6', 50820000, 50850000))",0.013687209266339153,0.0022337727991489573,0.004035423507926965,-0.02332506690171499
"(('chr6', 1590000, 1630000), ('chr6', 84730000, 84780000))",0.014342651814709242,0.005847065865666374,0.013517313135416039,-0.01979072878340975
"(('chr6', 1590000, 1630000), ('chr6', 99570000, 99630000))",0.017362702681655018,-0.008526878703684678,0.03071328831690888,-0.005382252254658051
"(('chr6', 1590000, 1630000), ('chr6', 100430000, 100480000))",0.01943879875474257,0.01832712192201225,-0.004728938813840179,-0.013687644388375093
"(('chr6', 1590000, 1630000), ('chr6', 104920000, 104960000))",0.030091192650998844,-0.009640217375649955,-0.0011588303697675894,0.005226987695677783
"(('chr6', 1590000, 1630000), ('chr6', 105975000, 106000000))",0.007306595863420301,0.005400846929934006,0.012110136599908531,-0.013427514564432984
"(('chr6', 1590000, 1630000), ('chr6', 108100000, 108180000))",0.006480994826608385,0.018419923443491002,0.047678203682637046,-0.008039126867512385
"(('chr6', 1590000, 1630000), ('chr6', 117250000, 117280000))",0.03206331298296302,-0.0052229769270259385,0.0008790210965216157,0.009293356321759469
"(('chr6', 1590000, 1630000), ('chr6', 133230000, 133250000))",-0.011020878333570511,0.021255287792370747,-0.007396067441927403,-0.028366798260678255
"(('chr6', 1590000, 1630000), ('chr6', 137460000, 137510000))",0.028072330707635654,0.004600012613044027,0.0050451120711002126,-0.0069993132955352925
"(('chr6', 1590000, 1630000), ('chr6', 149910000, 149990000))",-0.0036692799690995004,0.020323180025034325,0.004722504328336244,-0.011619152791071981
"(('chr6', 5990000, 6010000), ('chr6', 10370000, 10420000))",0.02850307961202487,-0.02378061364127105,0.015506085841052177,0.012668831785297882
"(('chr6', 5990000, 6010000), ('chr6', 26230000, 26330000))",0.025983264471276957,-0.007872511260219968,0.00016068650653423442,0.002767234997049699
"(('chr6', 5990000, 6010000), ('chr6', 27260000, 27300000))",0.05581418457028142,-0.023200551672266118,-0.025404693595785885,0.01660788034812772
"(('chr6', 5990000, 6010000), ('chr6', 27500000, 27570000))",0.03537591485306436,-0.026968431634002116,0.04805031334954626,0.006069361187057357
"(('chr6', 5990000, 6010000), ('chr6', 27860000, 27890000))",0.013685862129582664,-0.0026536852268489158,-0.031551628896688604,-0.06468648347268345
"(('chr6', 5990000, 6010000), ('chr6', 50700000, 50730000))",0.023136611618369298,-0.023008671712591945,-0.005014913405120977,0.017611841441889754
"(('chr6', 5990000, 6010000), ('chr6', 50820000, 50850000))",0.041348322441413836,-0.028713083895640173,0.015832127711515764,0.0223527584757482
"(('chr6', 5990000, 6010000), ('chr6', 84730000, 84780000))",0.047850144497580106,-0.02953771208295544,0.018958503518337458,0.010864104046201778
"(('chr6', 5990000, 6010000), ('chr6', 99570000, 99630000))",0.04209598003829803,-0.028677503457936664,0.007185855576558586,0.018150546085073847
"(('chr6', 5990000, 6010000), ('chr6', 100430000, 100480000))",0.04631254250624492,-0.022716433371077822,0.001460455079825666,-0.007305612541544056
"(('chr6', 5990000, 6010000), ('chr6', 104920000, 104960000))",0.023840234102288107,-0.010295421112508467,-0.03703994133665832,0.020163866571334146
"(('chr6', 5990000, 6010000), ('chr6', 105975000, 106000000))",-0.015582923453597613,0.0014777391544079917,-0.015088741017816107,0.013653003371231136
"(('chr6', 5990000, 6010000), ('chr6', 108100000, 108180000))",0.01901951838235899,-0.009373521419477018,-0.03449761001751477,0.021546496075914436
"(('chr6', 5990000, 6010000), ('chr6', 117250000, 117280000))",0.048689441624176745,-0.02415061921257519,0.018439730584188598,0.009676973542863569
"(('chr6', 5990000, 6010000), ('chr6', 125360000, 125380000))",0.05678510740406406,-0.0048101085915374635,-0.0425166524821026,-0.049071535955744476
"(('chr6', 5990000, 6010000), ('chr6', 125730000, 125740000))",0.009379202845004623,-0.03576033530002413,0.11050036566089029,-0.005050789420219377
"(('chr6', 5990000, 6010000), ('chr6', 133230000, 133250000))",0.03460443656936611,-0.04509196912260457,0.12840026389653286,-0.0032654784907332353
"(('chr6', 5990000, 6010000), ('chr6', 133830000, 133900000))",0.038079705808734446,-0.006898136166062502,-0.04196045106413834,-0.04771420450177718
"(('chr6', 5990000, 6010000), ('chr6', 149910000, 149990000))",0.02833659765972313,-0.0265010799334833,0.024718740713172226,0.00833506016900709
"(('chr6', 10370000, 10420000), ('chr6', 26230000, 26330000))",0.01689984907325667,0.005726766286984116,0.010786810235775367,-0.0020342488634348156
"(('chr6', 10370000, 10420000), ('chr6', 27260000, 27300000))",0.01600161354749392,0.013176318694924189,0.003013709694503438,0.0104731609826927
"(('chr6', 10370000, 10420000), ('chr6', 27500000, 27570000))",0.014563849071546137,0.01935372140766138,0.0013713994115080602,-0.008935301015829922
"(('chr6', 10370000, 10420000), ('chr6', 27860000, 27890000))",0.022304422067756152,0.011821332198026774,-0.008938091097605802,-0.009464484287526484
"(('chr6', 10370000, 10420000), ('chr6', 50700000, 50730000))",0.013962900992583599,0.009298192214823626,-0.00633341161128667,-0.01409364229293519
"(('chr6', 10370000, 10420000), ('chr6', 50820000, 50850000))",0.013506645739561788,0.00903854386321252,-0.007689835844672337,-0.017735021965379957
"(('chr6', 10370000, 10420000), ('chr6', 84730000, 84780000))",0.020574704346685777,0.016475462352497014,0.009063144867945051,-0.005767127498070147
"(('chr6', 10370000, 10420000), ('chr6', 99570000, 99630000))",0.02614030810601045,0.00577146343917618,-0.003715241622030125,-0.0006120631956095408
"(('chr6', 10370000, 10420000), ('chr6', 100430000, 100480000))",0.01077178473510204,0.01165379877200387,-0.001211750078702981,-0.006485191248260543
"(('chr6', 10370000, 10420000), ('chr6', 104920000, 104960000))",0.039692463717639334,-0.00957028493709151,-0.016857119455735824,-0.003475856784050205
"(('chr6', 10370000, 10420000), ('chr6', 105975000, 106000000))",-0.004819090263562361,0.029281991400735646,-0.008970939830973454,-0.009787906276999467
"(('chr6', 10370000, 10420000), ('chr6', 106070000, 106102000))",0.01918486304362558,0.011237796128663028,-0.025837896944069048,-0.021752332881900573
"(('chr6', 10370000, 10420000), ('chr6', 108100000, 108180000))",0.01211510720622201,-0.005053058007301337,0.037229578976552914,-0.024528372767508556
"(('chr6', 10370000, 10420000), ('chr6', 117250000, 117280000))",0.02722743748921484,0.014596147374976312,0.0034234864574374073,-0.006993718355515603
"(('chr6', 10370000, 10420000), ('chr6', 125360000, 125380000))",-0.01488076888872865,0.006545686473717088,-0.017077063388893563,-0.01239688343868223
"(('chr6', 10370000, 10420000), ('chr6', 125730000, 125740000))",-0.01679941155396668,-0.008198986972473689,-0.02133732511107127,0.0008132558136139533
"(('chr6', 10370000, 10420000), ('chr6', 133230000, 133250000))",-0.011936119075290488,-0.008786062309615861,0.017932030546218995,0.00969425504952321
"(('chr6', 10370000, 10420000), ('chr6', 133830000, 133900000))",-0.0036659080600405895,0.002490066567160137,0.03362935137392545,-0.0026427170276844534
"(('chr6', 10370000, 10420000), ('chr6', 137460000, 137510000))",0.015028159715467499,0.0037669458202168066,0.011487633291420933,0.001481980170139495
"(('chr6', 26230000, 26330000), ('chr6', 50700000, 50730000))",0.028646108776099057,-0.003533056114437052,0.00856839266288355,-0.010526642420005953
"(('chr6', 26230000, 26330000), ('chr6', 50820000, 50850000))",0.022469427442973488,0.0005220365008360079,0.017902527360349824,-0.014851622489900882
"(('chr6', 26230000, 26330000), ('chr6', 84730000, 84780000))",0.026371040764377848,0.01897618580001337,0.006339092010063341,0.001412898236445682
"(('chr6', 26230000, 26330000), ('chr6', 99570000, 99630000))",0.027807444488766007,0.023526382612993973,0.01585446461709453,0.023440563985534787
"(('chr6', 26230000, 26330000), ('chr6', 100430000, 100480000))",0.024282298804121877,0.01879131961291587,0.01848154295613051,-0.003011180956978083
"(('chr6', 26230000, 26330000), ('chr6', 104920000, 104960000))",0.04958184506942382,-0.012409359286800585,0.003172107606303922,0.005479736268885015
"(('chr6', 26230000, 26330000), ('chr6', 117250000, 117280000))",0.020155625150373103,0.026541420556527577,0.010863298520535216,-0.006536145315851717
"(('chr6', 26230000, 26330000), ('chr6', 133230000, 133250000))",-0.012919345025644085,0.02005969887442433,-0.013360964302901384,-0.048944097219294144
"(('chr6', 26230000, 26330000), ('chr6', 137460000, 137510000))",0.017438032617904376,0.017653100137167553,0.018078914101510114,0.02815161849596735
"(('chr6', 27260000, 27300000), ('chr6', 50700000, 50730000))",0.013404494932784543,-0.0010273398541979985,0.03904365726154883,-0.02236674071437119
"(('chr6', 27260000, 27300000), ('chr6', 50820000, 50850000))",0.008500247919817518,0.010881764540679715,0.018567325037964655,-0.019343664836660227
"(('chr6', 27260000, 27300000), ('chr6', 84730000, 84780000))",0.011224117976317007,0.01250925509333325,0.025742938321044777,-0.007970090187118285
